日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
2013/6/15,0,34.0,4,1,3,0,0,0,1,0,0
2013/6/15,1,24.0,2,1,0,0,0,1,0,0,0
2013/6/16,0,36.0,2,1,0,0,0,1,0,0,0
2013/6/16,1,25.0,2,1,0,0,0,1,0,0,0
2013/6/17,0,37.0,2,1,0,1,0,0,0,0,0
2013/6/17,1,26.0,2,1,0,1,0,0,0,0,0
2013/6/18,0,37.0,2,1,0,1,0,0,0,0,0
2013/6/18,1,28.0,2,1,0,1,0,0,0,0,0
2013/6/19,0,35.0,2,1,0,0,0,1,0,0,0
2013/6/19,1,26.0,2,1,1,0,0,0,1,0,0
2013/6/20,0,30.0,4,1,1,0,0,0,1,0,0
2013/6/20,1,23.0,6,1,1,0,0,0,1,0,0
2013/6/21,0,27.0,2,1,1,0,0,0,1,0,0
2013/6/21,1,22.0,7,1,1,0,0,0,1,0,0
2013/6/22,0,26.0,5,1,1,0,0,0,1,0,0
2013/6/22,1,22.0,5,1,1,0,0,0,1,0,0
2013/6/23,0,31.0,0,1,0,0,0,1,0,0,0
2013/6/23,1,22.0,4,1,0,0,0,1,0,0,0
2013/6/24,0,29.0,5,1,1,0,0,0,1,0,0
2013/6/24,1,21.0,4,1,0,0,0,1,0,0,0
2013/6/25,0,34.0,2,1,0,1,0,0,0,0,0
2013/6/25,1,23.0,1,1,0,0,1,0,0,0,0
2013/6/26,0,36.0,2,1,0,1,0,0,0,0,0
2013/6/26,1,24.0,2,1,0,1,0,0,0,0,0
2013/6/27,0,37.0,1,1,0,0,1,0,0,0,0
2013/6/27,1,24.0,5,1,0,0,1,0,0,0,0
2013/6/28,0,37.0,1,1,0,0,1,0,0,0,0
2013/6/28,1,25.0,2,1,0,0,1,0,0,0,0
2013/6/29,0,38.0,2,1,0,0,1,0,0,0,0
2013/6/29,1,27.0,2,1,0,1,0,0,0,0,0
2013/6/30,0,37.0,2,1,0,1,0,0,0,0,0
2013/6/30,1,28.0,2,1,0,0,0,1,0,0,0
2013/7/1,0,35.0,2,1,3,0,0,0,1,0,0
2013/7/1,1,26.0,4,1,1,0,0,0,1,0,0
2013/7/2,0,33.0,5,1,1,0,0,0,1,0,0
2013/7/2,1,25.0,2,1,0,0,0,1,0,0,0
2013/7/3,0,34.0,1,1,0,0,0,1,0,0,0
2013/7/3,1,24.0,0,1,0,0,0,1,0,0,0
2013/7/4,0,32.0,6,1,1,0,0,0,1,0,0
2013/7/4,1,23.0,5,1,0,0,0,1,0,0,0
2013/7/5,0,36.0,2,1,0,0,1,0,0,0,0
2013/7/5,1,24.0,2,1,0,0,1,0,0,0,0
2013/7/6,0,36.0,2,1,0,0,1,0,0,0,0
2013/7/6,1,25.0,2,1,0,0,1,0,0,0,0
2013/7/7,0,37.0,2,1,0,1,0,0,0,0,0
2013/7/7,1,27.0,1,1,0,1,0,0,0,0,0
2013/7/8,0,34.0,4,1,0,0,0,1,0,0,0
2013/7/8,1,25.0,0,1,1,0,0,0,1,0,0
2013/7/9,0,28.0,4,1,1,0,0,0,1,0,0
2013/7/9,1,23.0,6,1,1,0,0,0,1,0,0
2013/7/10,0,30.0,6,1,1,0,0,0,1,0,0
2013/7/10,1,24.0,1,1,0,0,0,1,0,0,0
2013/7/11,0,33.0,1,1,0,1,0,0,0,0,0
2013/7/11,1,25.0,2,1,0,1,0,0,0,0,0
2013/7/12,0,34.0,1,1,0,1,0,0,0,0,0
2013/7/12,1,26.0,2,1,0,1,0,0,0,0,0
2013/7/13,0,33.0,2,1,0,0,0,1,0,0,0
2013/7/13,1,25.0,1,1,0,0,0,1,0,0,0
2013/7/14,0,32.0,4,1,0,0,0,1,0,0,0
2013/7/14,1,25.0,6,1,0,0,0,1,0,0,0
2013/7/15,0,30.0,4,1,1,0,0,0,1,0,0
2013/7/15,1,24.0,6,1,1,0,0,0,1,0,0
2013/7/16,0,33.0,2,1,0,1,0,0,0,0,0
2013/7/16,1,23.0,1,1,0,1,0,0,0,0,0
2013/7/17,0,27.0,6,1,1,0,0,0,1,0,0
2013/7/17,1,23.0,4,1,3,0,0,0,1,0,0
2013/7/18,0,24.0,4,1,2,0,0,0,1,0,0
2013/7/18,1,22.0,3,1,0,0,0,1,0,0,0
2013/7/19,0,31.0,2,1,0,1,0,0,0,0,0
2013/7/19,1,24.0,4,1,0,0,0,1,0,0,0
2013/7/20,0,32.0,5,1,1,0,0,0,1,0,0
2013/7/20,1,24.0,2,1,0,1,0,0,0,0,0
2013/7/21,0,32.0,4,1,0,0,0,1,0,0,0
2013/7/21,1,24.0,2,1,1,0,0,0,1,0,0
2013/7/22,0,26.0,2,1,2,0,0,0,1,0,0
2013/7/22,1,22.0,2,1,1,0,0,0,1,0,0
2013/7/23,0,32.0,2,1,0,1,0,0,0,0,0
2013/7/23,1,23.0,2,1,0,1,0,0,0,0,0
2013/7/24,0,32.0,2,1,0,1,0,0,0,0,0
2013/7/24,1,24.0,1,1,0,1,0,0,0,0,0
2013/7/25,0,35.0,2,1,0,1,0,0,0,0,0
2013/7/25,1,26.0,1,1,0,1,0,0,0,0,0
2013/7/26,0,36.0,1,1,0,1,0,0,0,0,0
2013/7/26,1,26.0,5,1,0,1,0,0,0,0,0
2013/7/27,0,33.0,4,1,0,0,0,1,0,0,0
2013/7/27,1,25.0,4,1,0,0,0,1,0,0,0
2013/7/28,0,32.0,5,1,1,0,0,0,1,0,0
2013/7/28,1,23.0,5,1,1,0,0,0,1,0,0
2013/7/29,0,30.0,2,1,1,0,0,0,1,0,0
2013/7/29,1,22.0,2,1,0,1,0,0,0,0,0
2013/7/30,0,34.0,2,1,0,0,0,1,0,0,0
2013/7/30,1,25.0,5,1,1,0,0,0,1,0,0
2013/7/31,0,33.0,2,1,1,0,0,0,1,0,0
2013/7/31,1,25.0,2,1,1,0,0,0,1,0,0
2013/8/1,0,30.0,2,1,1,0,0,0,1,0,0
2013/8/1,1,24.0,2,1,0,0,0,1,0,0,0
2013/8/2,0,35.0,2,1,0,1,0,0,0,0,0
2013/8/2,1,25.0,3,1,0,0,0,1,0,0,0
2013/8/3,0,36.0,2,1,0,1,0,0,0,0,0
2013/8/3,1,26.0,2,1,0,1,0,0,0,0,0
2013/8/4,0,37.0,1,1,0,1,0,0,0,0,0
2013/8/4,1,26.0,2,1,0,1,0,0,0,0,0
2013/8/5,0,36.0,2,1,0,1,0,0,0,0,0
2013/8/5,1,24.0,4,1,1,0,0,0,1,0,0
2013/8/6,0,31.0,2,1,2,0,0,0,1,0,0
2013/8/6,1,22.0,2,1,2,0,0,0,1,0,0
2013/8/7,0,28.0,6,1,1,0,0,0,1,0,0
2013/8/7,1,22.0,2,1,0,0,0,1,0,0,0
2013/8/8,0,32.0,2,1,0,1,0,0,0,0,0
2013/8/8,1,23.0,2,1,0,1,0,0,0,0,0
2013/8/9,0,35.0,1,1,0,1,0,0,0,0,0
2013/8/9,1,25.0,2,1,0,1,0,0,0,0,0
2013/8/10,0,33.0,2,1,0,1,0,0,0,0,0
2013/8/10,1,25.0,4,1,0,0,0,1,0,0,0
2013/8/11,0,33.0,4,1,0,0,0,1,0,0,0
2013/8/11,1,25.0,2,1,0,0,0,1,0,0,0
2013/8/12,0,34.0,4,1,0,0,0,1,0,0,0
2013/8/12,1,24.0,2,1,0,1,0,0,0,0,0
2013/8/13,0,35.0,2,1,0,1,0,0,0,0,0
2013/8/13,1,25.0,1,1,0,1,0,0,0,0,0
2013/8/14,0,36.0,2,1,0,1,0,0,0,0,0
2013/8/14,1,26.0,2,1,0,0,1,0,0,0,0
2013/8/15,0,37.0,2,1,0,1,0,0,0,0,0
2013/8/15,1,27.0,2,1,0,0,1,0,0,0,0
2013/8/16,0,37.0,2,1,0,0,1,0,0,0,0
2013/8/16,1,27.0,2,1,0,0,1,0,0,0,0
2013/8/17,0,38.0,1,1,0,0,1,0,0,0,0
2013/8/17,1,26.0,1,1,0,0,1,0,0,0,0
2013/8/18,0,35.0,2,1,0,1,0,0,0,0,0
2013/8/18,1,25.0,1,1,0,0,1,0,0,0,0
2013/8/19,0,36.0,1,1,0,0,1,0,0,0,0
2013/8/19,1,24.0,2,1,0,0,1,0,0,0,0
2013/8/20,0,33.0,1,1,0,0,1,0,0,0,0
2013/8/20,1,23.0,2,1,0,0,1,0,0,0,0
2013/8/21,0,33.0,2,1,0,1,0,0,0,0,0
2013/8/21,1,24.0,2,1,0,0,1,0,0,0,0
2013/8/22,0,34.0,2,1,0,1,0,0,0,0,0
2013/8/22,1,25.0,2,1,0,1,0,0,0,0,0
2013/8/23,0,32.0,2,1,0,1,0,0,0,0,0
2013/8/23,1,24.0,2,1,0,1,0,0,0,0,0
2013/8/24,0,31.0,2,1,0,1,0,0,0,0,0
2013/8/24,1,23.0,2,1,0,0,0,1,0,0,0
2013/8/25,0,32.0,4,1,0,0,0,1,0,0,0
2013/8/25,1,23.0,2,1,0,1,0,0,0,0,0
2013/8/26,0,35.0,2,1,0,1,0,0,0,0,0
2013/8/26,1,25.0,5,1,0,1,0,0,0,0,0
2013/8/27,0,31.0,2,1,0,0,0,1,0,0,0
2013/8/27,1,24.0,4,1,1,0,0,0,1,0,0
2013/8/28,0,25.0,6,1,1,0,0,0,1,0,0
2013/8/28,1,20.0,2,1,0,0,0,1,0,0,0
