点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
高压开关厂 ,23.0,79.0,140.0,42.0,107.0,116.0,133.0,轻度,2013-04-26
高压开关厂 ,26.0,88.0,167.0,46.0,95.0,99.0,169.0,中度,2013-04-25
高压开关厂 ,80.1789932684652,130.33543469430725,154.0,77.0,59.0,78.0,195.0,中度,2013-04-24
高压开关厂 ,24.0,82.0,133.0,79.0,40.0,44.0,200.0,中度,2013-04-23
高压开关厂 ,13.0,45.0,125.0,71.0,9.0,9.0,220.0,重度,2013-04-22
高压开关厂 ,21.0,40.0,98.0,67.0,26.0,32.0,168.0,中度,2013-04-21
高压开关厂 ,15.0,37.0,70.0,50.0,22.0,26.0,88.0,良,2013-04-20
高压开关厂 ,8.0,34.0,87.0,71.0,23.0,33.0,125.0,轻度,2013-04-19
高压开关厂 ,31.0,40.0,318.0,93.0,39.0,52.0,200.0,严重,2013-04-18
高压开关厂 ,42.0,52.0,155.0,99.0,107.0,115.0,170.0,中度,2013-04-17
高压开关厂 ,54.0,45.0,98.0,76.0,64.0,79.0,92.0,良,2013-04-16
高压开关厂 ,76.0,52.0,106.0,93.0,49.0,78.0,85.0,轻度,2013-04-15
高压开关厂 ,62.0,47.0,88.0,82.0,49.0,72.0,64.0,良,2013-04-14
高压开关厂 ,34.0,62.0,107.0,89.0,41.0,52.0,105.0,轻度,2013-04-13
高压开关厂 ,56.0,125.30747604905358,110.0,101.0,44.0,62.0,108.0,轻度,2013-04-12
高压开关厂 ,83.0,167.0,119.0,102.0,41.0,57.0,134.0,中度,2013-04-11
高压开关厂 ,37.0,99.09031063103896,108.0,89.0,38.0,45.4940385211059,113.0,轻度,2013-04-10
高压开关厂 ,19.0,99.64933642423856,90.0,79.0,42.0,65.0,85.0,良,2013-04-09
高压开关厂 ,36.0,165.0,159.0,87.0,35.0,55.0,112.0,中度,2013-04-08
高压开关厂 ,65.0,155.0,125.0,96.0,55.77271697797432,66.72614695968058,147.0,中度,2013-04-07
高压开关厂 ,40.0,97.0,96.0,77.0,37.79160105859716,45.24312009603536,93.0,良,2013-04-06
高压开关厂 ,30.0,82.16330202440048,109.0,68.0,30.0,40.0,89.0,轻度,2013-04-05
高压开关厂 ,47.0,59.0,127.0,83.0,24.0,27.0,158.0,中度,2013-04-04
高压开关厂 ,62.0,79.0,134.0,91.0,54.0,68.0,179.0,中度,2013-04-03
高压开关厂 ,81.0,64.0,126.0,82.0,15.0,21.0,138.0,轻度,2013-04-02
高压开关厂 ,54.0,92.0,191.0,99.0,50.0,76.0,229.0,重度,2013-04-01
高压开关厂 ,46.0,59.0,147.0,87.0,41.0,44.0,237.0,重度,2013-03-31
高压开关厂 ,65.0,90.0,176.0,89.0,41.0,52.0,235.0,重度,2013-03-30
高压开关厂 ,54.0,65.0,146.0,80.0,30.0,40.0,198.0,中度,2013-03-29
高压开关厂 ,57.0,115.942411242484,143.0,101.0,40.0,50.0,150.0,轻度,2013-03-28
高压开关厂 ,52.0,94.0,140.0,99.0,37.0,44.0,148.0,轻度,2013-03-27
高压开关厂 ,44.0,94.6233675640305,105.0,78.0,40.0,50.0,145.0,轻度,2013-03-26
高压开关厂 ,56.0,62.0,115.0,71.0,13.0,27.75282257860197,133.0,轻度,2013-03-25
高压开关厂 ,43.0,92.23082585761452,146.0,63.0,36.0,48.0,115.0,轻度,2013-03-24
高压开关厂 ,58.0,85.0,166.0,83.0,46.0,56.0,208.0,重度,2013-03-23
高压开关厂 ,58.0,101.0,143.0,85.0,32.0,38.0,208.0,重度,2013-03-22
高压开关厂 ,52.0,70.0,136.0,71.0,23.0,28.0,173.0,中度,2013-03-21
高压开关厂 ,42.0,53.0,148.0,59.0,32.0,44.0,114.0,轻度,2013-03-20
高压开关厂 ,57.0,104.65288355213544,175.0,98.0,32.0,34.0,163.0,中度,2013-03-19
高压开关厂 ,55.0,99.2405737452025,153.0,70.0,35.0,42.0,108.0,中度,2013-03-18
高压开关厂 ,63.0,106.98260868367188,139.0,64.0,45.0,65.0,158.0,中度,2013-03-17
高压开关厂 ,66.0,63.871336809366746,166.0,75.0,15.0,18.0,280.0,重度,2013-03-16
高压开关厂 ,67.0,75.0,149.0,62.0,26.0,34.0,229.0,重度,2013-03-15
高压开关厂 ,61.0,65.01373356252938,118.0,48.0,22.0,27.0,166.0,中度,2013-03-14
高压开关厂 ,68.0,83.17718055623364,500.0,59.0,15.0,19.0,364.0,严重,2013-03-13
高压开关厂 ,60.0,90.80488935729024,500.0,50.0,19.0,21.0,268.0,严重,2013-03-12
高压开关厂 ,67.0,62.33396855244583,107.0,33.0,18.0,22.0,105.0,轻度,2013-03-11
高压开关厂 ,45.0,88.01484492447203,364.0,24.0,27.0,37.0,112.0,严重,2013-03-10
高压开关厂 ,50.0,98.0,500.0,48.0,23.0,32.0,309.0,严重,2013-03-09
高压开关厂 ,100.0,111.73255841500686,152.0,63.0,38.0,49.0,162.0,中度,2013-03-08
高压开关厂 ,76.0,94.01466116417942,191.0,57.0,36.0,42.0,195.0,中度,2013-03-07
高压开关厂 ,74.0,79.82994481210801,196.0,33.0,33.0,46.0,209.0,重度,2013-03-06
高压开关厂 ,85.0,86.89939313069353,192.0,60.0,33.0,35.0,252.0,重度,2013-03-05
高压开关厂 ,69.0,81.07259159322938,171.0,43.0,33.0,37.0,169.0,中度,2013-03-04
高压开关厂 ,60.0,88.0,153.0,32.0,38.0,48.0,127.0,中度,2013-03-03
高压开关厂 ,94.0,88.0,144.0,20.0,30.0,35.0,103.0,轻度,2013-03-02
高压开关厂 ,63.0,63.0,145.0,10.0,27.0,40.0,67.0,轻度,2013-03-01
高压开关厂 ,70.0,76.37804167939184,270.0,52.0,27.0,28.0,272.0,重度,2013-02-28
高压开关厂 ,99.0,108.54830077296012,322.0,91.0,41.0,38.0,402.0,严重,2013-02-27
高压开关厂 ,116.0,100.33081177487276,282.0,87.0,31.0,32.0,412.0,严重,2013-02-26
高压开关厂 ,104.0,87.84954555484059,270.0,81.0,20.0,20.0,354.0,严重,2013-02-25
高压开关厂 ,105.0,98.7320623207454,270.0,81.0,38.0,41.0,412.0,严重,2013-02-24
高压开关厂 ,86.0,116.0,158.0,69.0,40.0,47.0,285.0,重度,2013-02-23
高压开关厂 ,78.0,90.34745635747028,125.0,65.0,39.0,45.0,225.0,重度,2013-02-22
高压开关厂 ,100.0,100.04625709022586,118.0,61.0,38.0,48.0,208.0,重度,2013-02-21
高压开关厂 ,60.0,60.30587130061452,82.0,36.0,24.0,30.0,138.0,轻度,2013-02-20
高压开关厂 ,63.0,59.04112938035456,82.0,38.0,21.0,26.0,140.0,轻度,2013-02-19
高压开关厂 ,58.0,64.75192751230877,83.0,34.0,29.0,33.0,119.0,轻度,2013-02-18
高压开关厂 ,96.0,58.94423036203485,160.0,41.0,22.0,19.0,296.0,重度,2013-02-17
高压开关厂 ,105.0,107.61250647210238,178.0,101.0,34.0,44.0,347.0,严重,2013-02-16
高压开关厂 ,78.0,93.0,89.0,108.0,34.0,41.0,99.0,轻度,2013-02-15
高压开关厂 ,104.0,103.0,109.0,109.0,26.0,28.0,159.0,中度,2013-02-14
高压开关厂 ,128.0,107.0,100.0,109.0,20.0,18.0,145.0,轻度,2013-02-13
高压开关厂 ,68.0,77.0,114.0,108.0,33.0,42.0,185.0,中度,2013-02-12
高压开关厂 ,74.0,82.0,155.0,111.0,9.0,11.0,305.0,严重,2013-02-11
高压开关厂 ,106.0,105.0,487.0,114.0,40.0,40.0,500.0,严重,2013-02-10
高压开关厂 ,127.0,107.0,178.0,111.0,22.0,28.0,327.0,严重,2013-02-09
高压开关厂 ,102.0,106.0,105.0,110.0,9.0,10.0,190.0,中度,2013-02-08
高压开关厂 ,104.0,108.0,134.0,113.0,11.0,14.0,221.0,重度,2013-02-07
高压开关厂 ,117.0,120.0,196.0,118.0,11.0,11.0,346.0,严重,2013-02-06
高压开关厂 ,107.0,110.0,102.0,114.0,29.0,31.0,166.0,中度,2013-02-05
高压开关厂 ,90.0,107.0,0.0,113.0,4.0,6.0,199.0,中度,2013-02-04
高压开关厂 ,98.0,115.0,3.780660668482947,114.0,4.0,5.0,240.0,重度,2013-02-03
高压开关厂 ,101.0,131.0,253.0,118.0,5.0,6.0,391.0,严重,2013-02-02
高压开关厂 ,122.0,144.0,342.0,119.0,6.0,7.0,440.0,严重,2013-02-01
高压开关厂 ,107.0,134.0,172.0,114.0,10.0,10.0,318.0,严重,2013-01-31
高压开关厂 ,118.0,148.0,322.0,115.0,10.0,10.0,429.0,严重,2013-01-30
高压开关厂 ,108.0,142.0,319.0,116.0,13.0,12.0,413.0,严重,2013-01-29
高压开关厂 ,135.0,132.0,169.0,109.0,14.0,14.0,293.0,重度,2013-01-28
高压开关厂 ,118.0,138.0,182.0,109.0,8.0,8.0,266.0,重度,2013-01-27
高压开关厂 ,117.0,119.0,114.0,103.0,17.0,20.0,172.0,中度,2013-01-26
高压开关厂 ,80.0,109.0,117.0,102.0,25.0,28.0,169.0,中度,2013-01-25
高压开关厂 ,99.0,97.0,83.0,86.0,31.0,39.0,65.0,良,2013-01-24
高压开关厂 ,114.0,128.0,176.0,106.0,20.0,22.0,312.0,严重,2013-01-23
高压开关厂 ,101.0,119.0,128.0,104.0,23.0,20.0,219.0,重度,2013-01-23
高压开关厂 ,102.0,91.0,82.0,88.0,26.0,33.0,94.0,轻度,2013-01-21
高压开关厂 ,103.0,116.0,183.0,107.0,17.0,21.0,319.0,严重,2013-01-20
高压开关厂 ,121.0,146.0,407.0,115.0,4.0,6.0,458.0,严重,2013-01-19
高压开关厂 ,132.0,140.0,205.0,109.0,8.0,8.0,329.0,严重,2013-01-18
高压开关厂 ,107.0,117.0,143.0,101.0,12.0,14.0,214.0,重度,2013-01-17
高压开关厂 ,107.0,122.0,235.0,107.0,24.0,20.0,300.0,重度,2013-01-16
高压开关厂 ,109.0,103.0,151.0,89.0,25.0,31.0,148.0,中度,2013-01-15
高压开关厂 ,126.0,155.0,500.0,114.0,11.0,5.0,500.0,严重,2013-01-14
高压开关厂 ,115.0,144.0,298.0,108.0,12.0,15.0,399.0,严重,2013-01-13
高压开关厂 ,133.0,139.0,215.0,103.0,10.0,14.0,308.0,严重,2013-01-12
高压开关厂 ,112.0,122.0,171.0,104.0,33.0,37.0,269.0,重度,2013-01-11
高压开关厂 ,124.0,133.0,198.0,102.0,14.0,18.0,333.0,严重,2013-01-10
高压开关厂 ,110.0,115.0,149.0,89.0,16.0,22.0,216.0,重度,2013-01-09
高压开关厂 ,116.0,138.0,273.0,105.0,10.0,13.0,383.0,严重,2013-01-08
高压开关厂 ,114.0,117.0,182.0,45.0,9.0,13.0,320.0,严重,2013-01-05
高压开关厂 ,110.0,111.0,131.0,35.0,25.0,9.0,143.0,轻度,2013-01-04
高压开关厂 ,76.0,84.0,68.0,21.0,58.0,24.0,39.0,良,2013-01-03
高压开关厂 ,86.0,92.0,73.0,23.0,40.0,18.0,69.0,良,2013-01-02
高压开关厂 ,90.0,116.0,115.0,30.0,52.0,17.0,139.0,轻度,2013-01-01
兴庆小区 ,32.0,104.0,117.0,38.0,67.0,85.0,108.0,轻度,2013-04-26
兴庆小区 ,28.0,93.0,122.0,34.0,46.0,67.0,100.0,轻度,2013-04-25
兴庆小区 ,34.0,106.0,134.0,45.0,35.0,48.0,144.0,轻度,2013-04-24
兴庆小区 ,17.0,83.0,106.0,51.0,26.0,26.0,137.0,轻度,2013-04-23
兴庆小区 ,6.0,82.0,123.0,49.0,2.0,2.0,198.0,中度,2013-04-22
兴庆小区 ,18.0,84.0,97.0,42.0,15.0,15.0,162.0,中度,2013-04-21
兴庆小区 ,10.0,55.0,65.0,29.0,15.0,18.0,100.0,良,2013-04-20
兴庆小区 ,4.0,48.0,81.0,29.0,17.0,24.0,102.0,轻度,2013-04-19
兴庆小区 ,24.0,53.0,182.0,34.0,32.0,42.0,158.0,中度,2013-04-18
兴庆小区 ,44.0,73.77817622336383,151.0,37.0,58.0,29.400347690914877,155.0,中度,2013-04-17
兴庆小区 ,25.0,65.0,93.0,20.0,39.0,50.0,83.0,良,2013-04-16
兴庆小区 ,38.0,102.0,100.0,26.0,43.0,58.0,87.0,轻度,2013-04-15
兴庆小区 ,20.0,92.0,96.0,24.0,34.0,44.0,83.0,良,2013-04-14
兴庆小区 ,15.0,102.0,96.0,25.0,38.0,50.0,70.0,轻度,2013-04-13
兴庆小区 ,18.0,90.0,94.0,25.0,35.0,44.0,72.0,良,2013-04-12
兴庆小区 ,25.0,93.0,104.0,24.0,32.0,40.0,90.0,轻度,2013-04-11
兴庆小区 ,14.0,74.0,100.0,18.0,27.0,38.0,68.0,良,2013-04-10
兴庆小区 ,12.0,50.0,87.0,14.0,29.0,43.0,55.0,良,2013-04-09
兴庆小区 ,14.0,65.0,153.0,23.0,27.0,40.0,109.0,中度,2013-04-08
兴庆小区 ,29.0,79.0,102.0,24.0,31.0,36.0,99.0,轻度,2013-04-07
兴庆小区 ,14.0,51.7869368538162,104.0,17.0,34.0,43.0,83.0,轻度,2013-04-06
兴庆小区 ,23.0,48.0,114.0,15.0,20.0,27.0,64.0,轻度,2013-04-05
兴庆小区 ,19.0,90.0,136.0,32.0,22.0,21.0,173.0,中度,2013-04-04
兴庆小区 ,45.0,102.0,143.0,35.0,54.0,70.0,172.0,中度,2013-04-03
兴庆小区 ,44.0,101.0,135.0,32.0,11.0,15.0,129.0,轻度,2013-04-02
兴庆小区 ,30.0,106.0,192.0,36.0,39.0,49.0,210.0,重度,2013-04-01
兴庆小区 ,30.0,103.0,156.0,31.0,38.0,40.0,231.0,重度,2013-03-31
兴庆小区 ,46.0,106.0,171.0,31.0,38.0,50.0,223.0,重度,2013-03-30
兴庆小区 ,32.0,98.0,154.0,25.0,25.0,30.0,196.0,中度,2013-03-29
兴庆小区 ,38.0,106.0,139.0,31.0,32.0,37.0,124.0,轻度,2013-03-28
兴庆小区 ,31.0,107.0,126.0,31.0,28.0,33.0,109.0,轻度,2013-03-27
兴庆小区 ,16.0,82.0,105.0,23.0,36.0,45.0,120.0,轻度,2013-03-26
兴庆小区 ,32.0,60.0,155.0,16.0,36.0,46.0,119.0,中度,2013-03-24
兴庆小区 ,37.0,106.0,174.0,32.0,37.0,40.0,192.0,中度,2013-03-23
兴庆小区 ,36.0,102.0,132.0,29.0,28.0,32.0,130.0,轻度,2013-03-22
兴庆小区 ,28.0,88.0,151.0,31.0,16.0,18.0,170.0,中度,2013-03-21
兴庆小区 ,32.0,70.0,153.0,25.0,31.0,43.0,108.0,中度,2013-03-20
兴庆小区 ,31.0,102.0,160.0,38.0,26.0,25.0,114.0,中度,2013-03-19
兴庆小区 ,31.0,97.0,165.0,47.0,28.0,28.0,85.0,中度,2013-03-18
兴庆小区 ,44.0,89.0,137.0,68.0,37.0,47.0,147.0,轻度,2013-03-17
兴庆小区 ,45.0,93.0,171.0,75.0,16.0,17.0,256.0,重度,2013-03-16
兴庆小区 ,40.0,70.09453049487938,156.0,70.0,25.0,32.0,210.0,重度,2013-03-15
兴庆小区 ,29.0,69.0,133.0,60.0,23.0,33.0,158.0,中度,2013-03-14
兴庆小区 ,46.0,82.0,500.0,66.0,14.0,16.0,315.0,严重,2013-03-13
兴庆小区 ,52.0,90.0,500.0,62.0,15.0,12.0,274.0,严重,2013-03-12
兴庆小区 ,47.0,62.71459423024905,120.0,51.0,16.0,21.0,112.0,轻度,2013-03-11
兴庆小区 ,60.0,117.0,179.0,63.0,38.0,41.0,127.0,中度,2013-03-08
兴庆小区 ,57.0,104.0,288.0,61.0,26.0,29.0,162.0,重度,2013-03-06
兴庆小区 ,69.0,111.0,345.0,74.0,32.0,41.0,223.0,严重,2013-03-05
兴庆小区 ,41.0,98.0,177.0,53.0,33.22361657951272,39.81180460522501,125.0,中度,2013-03-04
兴庆小区 ,50.0,93.0,205.0,57.0,33.6837891041001,40.38828340164956,130.0,重度,2013-03-03
兴庆小区 ,65.0,94.0,168.0,50.0,35.69398303459619,42.7955414774546,112.0,中度,2013-03-02
兴庆小区 ,45.0,59.0,164.0,38.0,22.0,31.0,65.0,中度,2013-03-01
兴庆小区 ,72.0,113.0,357.0,88.0,15.0,33.0,326.0,严重,2013-02-28
兴庆小区 ,81.0,117.0,349.0,86.0,39.0,48.0,382.0,严重,2013-02-27
兴庆小区 ,94.0,130.0,347.0,101.0,21.0,17.0,394.0,严重,2013-02-26
兴庆小区 ,87.99258269273598,114.0,282.0,73.0,94.0,27.0,365.0,严重,2013-02-25
兴庆小区 ,83.16624801454577,109.0,282.0,73.0,44.0,51.0,354.0,严重,2013-02-24
兴庆小区 ,72.90011109142672,103.0,153.0,65.0,42.0,50.0,252.0,重度,2013-02-23
兴庆小区 ,53.90244748445983,87.0,100.0,46.0,46.0,54.0,133.0,轻度,2013-02-22
兴庆小区 ,92.0,102.0,113.0,50.0,18.0,16.0,175.0,中度,2013-02-21
兴庆小区 ,80.0,75.0,90.0,35.0,9.0,9.0,137.0,轻度,2013-02-20
兴庆小区 ,58.0,59.0,84.0,30.0,9.0,8.0,122.0,轻度,2013-02-19
兴庆小区 ,27.0,57.0,95.0,32.0,17.0,17.0,120.0,轻度,2013-02-18
兴庆小区 ,84.0,94.0,169.0,68.0,20.0,15.0,291.0,重度,2013-02-17
兴庆小区 ,69.0,95.0,181.0,70.0,20.0,21.0,345.0,严重,2013-02-16
兴庆小区 ,44.0,69.0,84.0,46.0,23.0,28.0,90.0,良,2013-02-15
兴庆小区 ,66.0,79.0,87.0,46.0,16.0,17.0,124.0,轻度,2013-02-13
兴庆小区 ,62.0,64.0,111.0,52.0,20.0,24.0,175.0,中度,2013-02-12
兴庆小区 ,53.0,70.0,305.9664583387089,63.0,4.0,4.0,307.0,严重,2013-02-11
兴庆小区 ,77.0,94.0,500.0,71.0,18.0,18.0,500.0,严重,2013-02-10
兴庆小区 ,102.0,105.0,172.0,64.0,12.0,13.0,303.0,严重,2013-02-09
兴庆小区 ,53.0,85.0,91.0,56.0,9.0,7.0,150.0,轻度,2013-02-08
兴庆小区 ,65.0,87.0,127.0,67.0,6.0,6.0,208.0,重度,2013-02-07
兴庆小区 ,84.0,113.0,205.0,96.0,3.0,4.0,325.0,严重,2013-02-06
兴庆小区 ,69.0,72.0,97.0,72.0,13.0,13.0,144.0,轻度,2013-02-05
兴庆小区 ,28.0,18.0,104.0,75.0,2.0,2.0,200.0,中度,2013-02-04
兴庆小区 ,53.0,20.0,129.0,70.0,2.0,2.0,250.0,重度,2013-02-03
兴庆小区 ,78.0,24.0,297.0,91.0,3.0,3.0,385.0,严重,2013-02-02
兴庆小区 ,87.0,26.0,416.0,102.0,3.0,3.0,459.0,严重,2013-02-01
兴庆小区 ,84.0,25.0,246.0,87.0,6.0,6.0,370.0,严重,2013-01-31
兴庆小区 ,106.0,30.0,438.0,94.0,6.0,6.0,447.0,严重,2013-01-30
兴庆小区 ,93.0,28.0,269.0,78.0,10.0,10.0,346.0,严重,2013-01-29
兴庆小区 ,102.0,80.0,289.0,81.0,3.0,4.0,321.0,严重,2013-01-28
兴庆小区 ,94.0,121.0,170.0,59.0,5.0,6.0,219.0,重度,2013-01-27
兴庆小区 ,108.0,113.0,170.0,58.0,8.0,9.0,183.0,中度,2013-01-26
兴庆小区 ,72.0,106.0,136.0,56.0,11.0,13.0,137.0,轻度,2013-01-25
兴庆小区 ,68.0,77.0,87.0,36.0,18.0,23.0,54.0,良,2013-01-24
兴庆小区 ,81.0,131.0,199.0,79.0,4.0,5.0,299.0,重度,2013-01-23
兴庆小区 ,68.0,89.0,98.0,44.0,20.0,22.0,124.0,轻度,2013-01-22
兴庆小区 ,87.0,84.0,79.0,36.0,16.0,18.0,78.0,良,2013-01-21
兴庆小区 ,76.0,111.0,250.0,83.0,4.0,3.0,368.0,严重,2013-01-20
兴庆小区 ,113.0,131.0,478.0,103.0,3.0,4.0,458.0,严重,2013-01-19
兴庆小区 ,108.0,125.0,325.0,92.0,4.0,4.0,349.0,严重,2013-01-18
兴庆小区 ,91.0,105.0,185.0,61.0,6.0,7.0,242.0,重度,2013-01-17
兴庆小区 ,100.0,104.0,167.0,50.0,8.0,8.0,193.0,中度,2013-01-16
兴庆小区 ,104.0,84.0,160.0,41.0,13.0,14.0,120.0,中度,2013-01-15
兴庆小区 ,116.0,139.0,449.0,90.0,4.0,5.0,468.6286957466218,严重,2013-01-14
兴庆小区 ,107.0,120.0,275.0,69.0,5.0,5.0,336.8053434790726,重度,2013-01-13
兴庆小区 ,115.0,119.0,216.0,66.0,4.0,5.0,315.7398367381823,重度,2013-01-12
兴庆小区 ,102.0,114.0,200.0,80.0,13.0,14.0,250.0,重度,2013-01-11
兴庆小区 ,116.0,129.0,416.0,84.0,6.0,9.0,389.0,严重,2013-01-10
兴庆小区 ,105.0,104.0,176.0,65.0,4.0,5.0,236.0,重度,2013-01-09
兴庆小区 ,106.0,125.0,407.0,87.0,6.0,9.0,373.0,严重,2013-01-08
兴庆小区 ,108.0,121.0,255.70980661836543,101.0,7.0,10.0,388.74982532754376,轻度,2013-01-07
兴庆小区 ,104.0,82.0,185.1831796274385,95.0,8.0,11.0,375.547317756973,轻度,2013-01-06
兴庆小区 ,120.0,70.0,258.0,71.0,7.0,10.0,278.0,重度,2013-01-05
兴庆小区 ,107.0,44.0,126.0,41.0,21.0,10.0,156.0,中度,2013-01-04
兴庆小区 ,46.0,23.0,63.0,13.0,46.0,21.0,42.0,良,2013-01-03
兴庆小区 ,61.0,27.0,105.0,21.0,34.0,15.0,87.0,轻度,2013-01-02
兴庆小区 ,62.0,43.0,144.0,33.0,43.0,17.0,103.0,轻度,2013-01-01
纺织城 ,34.0,117.0,126.0,41.0,35.0,48.0,133.0,轻度,2013-04-26
纺织城 ,20.0,110.0,115.0,64.52125022710466,33.0,45.0,102.0,轻度,2013-04-25
纺织城 ,3.0,50.59773311150463,135.0,36.922608602484296,28.0,35.0,113.0,轻度,2013-04-24
纺织城 ,3.0,104.0,113.0,22.0,16.0,19.0,93.0,轻度,2013-04-23
纺织城 ,6.0,102.0,109.0,28.0,2.0,3.0,119.0,轻度,2013-04-22
纺织城 ,11.0,106.0,107.0,50.0,10.0,12.0,95.0,轻度,2013-04-21
纺织城 ,32.589294010409084,78.0,62.0,30.0,12.0,15.0,58.0,良,2013-04-20
纺织城 ,8.0,68.0,73.0,27.0,13.0,17.0,83.0,良,2013-04-19
纺织城 ,31.0,67.0,262.0,25.0,29.0,33.0,160.0,重度,2013-04-18
纺织城 ,49.0,104.0,164.0,36.0,41.0,55.0,135.0,中度,2013-04-17
纺织城 ,31.0,95.0,115.0,23.0,34.0,45.0,92.0,轻度,2013-04-16
纺织城 ,45.0,113.0,118.0,35.0,34.0,42.0,89.0,轻度,2013-04-15
纺织城 ,33.0,94.0,114.0,38.0,29.0,40.0,79.0,轻度,2013-04-14
纺织城 ,23.0,97.0,95.0,32.0,32.0,37.0,67.0,良,2013-04-13
纺织城 ,21.0,98.0,98.0,36.0,29.0,40.0,73.0,良,2013-04-12
纺织城 ,46.0,107.0,105.0,37.0,23.0,29.0,84.0,轻度,2013-04-11
纺织城 ,22.0,83.0,97.0,23.0,26.0,37.0,69.0,良,2013-04-10
纺织城 ,16.0,58.0,83.0,18.0,26.0,37.0,58.0,良,2013-04-09
纺织城 ,20.0,79.0,140.0,24.0,23.0,34.0,118.0,轻度,2013-04-08
纺织城 ,40.0,103.0,107.0,41.0,25.0,30.0,104.0,轻度,2013-04-07
纺织城 ,19.0,83.0,89.0,23.0,27.0,33.0,82.0,良,2013-04-06
纺织城 ,13.0,65.0,95.0,22.0,16.0,22.0,88.0,良,2013-04-05
纺织城 ,30.0,105.0,129.0,36.0,16.0,16.0,129.0,轻度,2013-04-04
纺织城 ,53.0,110.0,136.0,40.0,38.0,47.0,140.0,轻度,2013-04-03
纺织城 ,56.0,116.0,126.0,39.0,8.0,10.0,133.0,轻度,2013-04-02
纺织城 ,25.0,103.0,373.96980988023256,41.0,30.0,41.0,144.0,轻度,2013-04-01
纺织城 ,40.0,106.0,145.0,43.0,32.0,29.0,176.0,中度,2013-03-31
纺织城 ,57.0,111.0,158.0,42.0,32.0,37.0,179.0,中度,2013-03-30
纺织城 ,48.0,108.0,168.0,40.0,17.0,22.0,179.0,中度,2013-03-29
纺织城 ,60.0,121.0,136.0,42.0,20.0,21.0,120.0,轻度,2013-03-28
纺织城 ,49.0,119.0,135.0,43.0,21.0,23.0,117.0,轻度,2013-03-27
纺织城 ,59.0,106.0,139.0,36.0,9.0,35.10592173235223,143.0,轻度,2013-03-25
纺织城 ,47.0,85.0,165.0,27.0,27.0,36.0,142.0,中度,2013-03-24
纺织城 ,53.0,111.0,167.0,43.0,31.0,37.0,186.0,中度,2013-03-23
纺织城 ,48.0,109.0,112.0,34.0,24.0,26.0,110.0,轻度,2013-03-22
纺织城 ,48.0,107.0,187.0,33.0,14.0,16.0,172.0,中度,2013-03-21
纺织城 ,43.0,99.0,171.0,24.0,27.0,35.0,143.0,中度,2013-03-20
纺织城 ,42.0,111.0,178.0,35.0,24.0,25.0,159.0,中度,2013-03-19
纺织城 ,36.0,106.0,152.0,53.0,25.0,25.0,124.0,中度,2013-03-18
纺织城 ,40.0,99.0,158.0,67.0,29.0,37.0,138.0,中度,2013-03-17
纺织城 ,51.0,105.0,161.0,66.0,10.0,12.0,198.0,中度,2013-03-16
纺织城 ,58.0,104.0,164.0,60.0,22.0,26.0,192.0,中度,2013-03-15
纺织城 ,53.0,80.0,134.0,54.0,20.0,25.0,162.0,中度,2013-03-14
纺织城 ,59.0,97.0,500.0,58.0,10.0,13.0,396.0,严重,2013-03-13
纺织城 ,55.0,94.0,500.0,49.0,13.0,14.0,362.0,严重,2013-03-12
纺织城 ,66.0,87.0,132.0,41.0,13.0,18.0,124.0,轻度,2013-03-11
纺织城 ,31.0,60.0,466.0,30.0,20.0,25.0,190.0,严重,2013-03-10
纺织城 ,27.0,83.0,500.0,36.0,20.0,23.0,426.0,严重,2013-03-09
纺织城 ,52.0,109.0,137.0,42.0,31.0,35.0,118.0,轻度,2013-03-08
纺织城 ,38.0,103.0,182.0,47.0,26.0,29.0,165.0,中度,2013-03-07
纺织城 ,59.0,106.0,250.0,52.0,24.0,28.0,195.0,重度,2013-03-06
纺织城 ,64.0,111.0,191.0,52.0,28.0,34.0,203.0,重度,2013-03-05
纺织城 ,53.0,104.0,171.0,43.0,23.0,28.0,153.0,中度,2013-03-04
纺织城 ,47.0,100.0,162.0,44.0,24.0,28.0,152.0,中度,2013-03-03
纺织城 ,67.0,103.0,157.0,40.0,16.0,19.0,137.0,中度,2013-03-02
纺织城 ,47.0,69.0,137.0,21.0,20.0,27.0,90.0,轻度,2013-03-01
纺织城 ,67.0,111.0,258.0,53.0,21.0,23.0,254.0,重度,2013-02-28
纺织城 ,76.0,119.0,249.0,60.0,40.0,46.0,307.0,严重,2013-02-27
纺织城 ,88.0,130.0,222.0,70.0,26.0,20.0,298.0,重度,2013-02-26
纺织城 ,65.0,116.0,242.0,56.0,171.0,35.0,320.0,严重,2013-02-25
纺织城 ,58.0,116.0,242.0,56.0,34.0,43.0,306.0,严重,2013-02-24
纺织城 ,40.0,110.0,146.0,49.0,35.0,41.0,227.0,重度,2013-02-23
纺织城 ,32.0,103.0,101.0,40.0,35.0,43.0,144.0,轻度,2013-02-22
纺织城 ,42.0,87.0,75.0,37.0,21.0,27.0,118.0,轻度,2013-02-20
纺织城 ,13.0,72.0,70.0,32.0,19.0,24.0,114.0,轻度,2013-02-19
纺织城 ,12.0,69.0,75.0,35.0,27.0,33.0,118.0,轻度,2013-02-18
纺织城 ,63.75575898353779,77.0,138.0,67.0,29.0,31.0,252.0,重度,2013-02-17
