点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
高压开关厂 ,13,20,58,,,,,1,2011/8/22
高压开关厂 ,13,14,54,,,,,1,2011/8/21
高压开关厂 ,18,12,51,,,,,1,2011/8/20
高压开关厂 ,12,9,41,,,,,0,2011/8/19
高压开关厂 ,28,12,64,,,,,1,2011/8/18
高压开关厂 ,25,21,55,,,,,1,2011/8/17
高压开关厂 ,15,12,79,,,,,1,2011/8/16
高压开关厂 ,14,24,87,,,,,1,2011/8/15
高压开关厂 ,15,29,108,,,,,2,2011/8/14
高压开关厂 ,10,24,87,,,,,1,2011/8/13
高压开关厂 ,17,24,88,,,,,1,2011/8/12
高压开关厂 ,25,21,84,,,,,1,2011/8/11
高压开关厂 ,35,19,86,,,,,1,2011/8/10
高压开关厂 ,19,24,109,,,,,2,2011/8/9
高压开关厂 ,23,21,90,,,,,1,2011/8/8
高压开关厂 ,32,14,84,,,,,1,2011/8/7
高压开关厂 ,11,15,59,,,,,1,2011/8/6
高压开关厂 ,16,15,84,,,,,1,2011/8/5
高压开关厂 ,14,15,99,,,,,1,2011/8/4
高压开关厂 ,16,14,69,,,,,1,2011/8/3
高压开关厂 ,13,15,55,,,,,1,2011/8/2
高压开关厂 ,10,12,48,,,,,0,2011/8/1
高压开关厂 ,17,16,49,,,,,0,2011/7/31
高压开关厂 ,13,9,36,,,,,0,2011/7/30
高压开关厂 ,26,10,52,,,,,1,2011/7/29
高压开关厂 ,32,22,60,,,,,1,2011/7/28
高压开关厂 ,21,21,71,,,,,1,2011/7/27
高压开关厂 ,26,19,65,,,,,1,2011/7/26
高压开关厂 ,16,20,66,,,,,1,2011/7/25
高压开关厂 ,42,29,97,,,,,1,2011/7/24
高压开关厂 ,17,27,73,,,,,1,2011/7/23
高压开关厂 ,17,20,68,,,,,1,2011/7/22
高压开关厂 ,15,15,63,,,,,1,2011/7/21
高压开关厂 ,28,22,85,,,,,1,2011/7/20
高压开关厂 ,25,15,80,,,,,1,2011/7/19
高压开关厂 ,22,15,66,,,,,1,2011/7/18
高压开关厂 ,17,22,76,,,,,1,2011/7/17
高压开关厂 ,15,22,83,,,,,1,2011/7/16
高压开关厂 ,35,30,87,,,,,1,2011/7/15
高压开关厂 ,29,24,62,,,,,1,2011/7/14
高压开关厂 ,36,24,79,,,,,1,2011/7/13
高压开关厂 ,40,22,75,,,,,1,2011/7/12
高压开关厂 ,26,19,90,,,,,1,2011/7/11
高压开关厂 ,29,32,87,,,,,1,2011/7/10
高压开关厂 ,15,17,71,,,,,1,2011/7/9
高压开关厂 ,20,15,77,,,,,1,2011/7/8
高压开关厂 ,12,18,49,,,,,0,2011/7/7
高压开关厂 ,12,14,31,,,,,0,2011/7/6
高压开关厂 ,27,21,79,,,,,1,2011/7/5
高压开关厂 ,9,17,57,,,,,1,2011/7/4
高压开关厂 ,12,27,58,,,,,1,2011/7/3
高压开关厂 ,14,20,52,,,,,1,2011/7/2
高压开关厂 ,25,31,58,,,,,1,2011/7/1
高压开关厂 ,17,27,58,,,,,1,2011/6/30
高压开关厂 ,17,25,47,,,,,0,2011/6/29
高压开关厂 ,21,17,55,,,,,1,2011/6/28
高压开关厂 ,21,14,56,,,,,1,2011/6/27
高压开关厂 ,34,23,61,,,,,1,2011/6/26
高压开关厂 ,31,20,61,,,,,1,2011/6/25
高压开关厂 ,14,17,51,,,,,1,2011/6/24
高压开关厂 ,16,15,38,,,,,0,2011/6/23
高压开关厂 ,16,22,64,,,,,1,2011/6/22
高压开关厂 ,11,11,67,,,,,1,2011/6/21
高压开关厂 ,18,19,71,,,,,1,2011/6/20
高压开关厂 ,18,22,76,,,,,1,2011/6/19
高压开关厂 ,13,14,50,,,,,0,2011/6/18
高压开关厂 ,13,17,71,,,,,1,2011/6/17
高压开关厂 ,16,25,69,,,,,1,2011/6/16
高压开关厂 ,40,32,62,,,,,1,2011/6/15
高压开关厂 ,12,18,61,,,,,1,2011/6/14
高压开关厂 ,22,18,71,,,,,1,2011/6/13
高压开关厂 ,32,28,76,,,,,1,2011/6/12
高压开关厂 ,18,29,61,,,,,1,2011/6/11
高压开关厂 ,29,20,46,,,,,0,2011/6/10
高压开关厂 ,24,17,76,,,,,1,2011/6/9
高压开关厂 ,29,28,67,,,,,1,2011/6/8
高压开关厂 ,47,48,75,,,,,1,2011/6/7
高压开关厂 ,45,67,72,,,,,1,2011/6/7
高压开关厂 ,52,47,94,,,,,1,2011/6/6
高压开关厂 ,16,20,92,,,,,1,2011/6/5
高压开关厂 ,11,23,84,,,,,1,2011/6/4
高压开关厂 ,21,43,77,,,,,1,2011/6/3
高压开关厂 ,20,22,71,,,,,1,2011/6/2
高压开关厂 ,18,13,73,,,,,1,2011/6/1
高压开关厂 ,10,19,59,,,,,1,2011/5/31
高压开关厂 ,5,25,80,,,,,1,2011/5/30
高压开关厂 ,7,22,73,,,,,1,2011/5/29
高压开关厂 ,15,15,90,,,,,1,2011/5/28
高压开关厂 ,20,24,75,,,,,1,2011/5/27
高压开关厂 ,16,19,78,,,,,1,2011/5/26
高压开关厂 ,14,23,70,,,,,1,2011/5/25
高压开关厂 ,21,30,55,,,,,1,2011/5/24
高压开关厂 ,19,15,37,,,,,0,2011/5/23
高压开关厂 ,17,20,39,,,,,0,2011/5/22
高压开关厂 ,13,21,39,,,,,0,2011/5/21
高压开关厂 ,44,26,91,,,,,1,2011/5/20
高压开关厂 ,38,43,112,,,,,2,2011/5/19
高压开关厂 ,22,47,98,,,,,1,2011/5/18
高压开关厂 ,21,40,72,,,,,1,2011/5/17
高压开关厂 ,34,30,67,,,,,1,2011/5/16
高压开关厂 ,30,39,69,,,,,1,2011/5/15
高压开关厂 ,29,25,52,,,,,1,2011/5/14
高压开关厂 ,29,23,63,,,,,1,2011/5/13
高压开关厂 ,12,22,71,,,,,1,2011/5/12
高压开关厂 ,13,28,63,,,,,1,2011/5/11
高压开关厂 ,15,10,67,,,,,1,2011/5/10
高压开关厂 ,19,18,89,,,,,1,2011/5/9
高压开关厂 ,13,20,95,,,,,1,2011/5/8
高压开关厂 ,13,20,94,,,,,1,2011/5/7
高压开关厂 ,12,23,87,,,,,1,2011/5/6
高压开关厂 ,9,19,78,,,,,1,2011/5/5
高压开关厂 ,9,24,84,,,,,1,2011/5/4
高压开关厂 ,8,34,79,,,,,1,2011/5/3
高压开关厂 ,10,20,52,,,,,1,2011/5/2
高压开关厂 ,27,28,82,,,,,1,2011/5/1
高压开关厂 ,36,33,164,,,,,3,2011/4/30
高压开关厂 ,36,42,95,,,,,1,2011/4/29
高压开关厂 ,20,35,80,,,,,1,2011/4/28
高压开关厂 ,20,20,87,,,,,1,2011/4/27
高压开关厂 ,36,35,104,,,,,2,2011/4/26
高压开关厂 ,40,45,107,,,,,2,2011/4/25
高压开关厂 ,32,30,80,,,,,1,2011/4/24
高压开关厂 ,25,25,90,,,,,1,2011/4/23
高压开关厂 ,28,33,98,,,,,1,2011/4/22
高压开关厂 ,19,25,91,,,,,1,2011/4/21
高压开关厂 ,30,26,97,,,,,1,2011/4/20
高压开关厂 ,31,21,85,,,,,1,2011/4/19
高压开关厂 ,39,16,92,,,,,1,2011/4/18
高压开关厂 ,10,30,73,,,,,1,2011/4/17
高压开关厂 ,28,22,90,,,,,1,2011/4/16
高压开关厂 ,14,15,94,,,,,1,2011/4/15
高压开关厂 ,12,54,118,,,,,2,2011/4/14
高压开关厂 ,36,58,124,,,,,2,2011/4/13
高压开关厂 ,32,36,106,,,,,2,2011/4/12
高压开关厂 ,30,30,85,,,,,1,2011/4/11
高压开关厂 ,47,55,128,,,,,2,2011/4/10
高压开关厂 ,52,39,93,,,,,1,2011/4/9
高压开关厂 ,29,37,96,,,,,1,2011/4/8
高压开关厂 ,28,35,95,,,,,1,2011/4/7
高压开关厂 ,29,35,82,,,,,1,2011/4/6
高压开关厂 ,44,37,91,,,,,1,2011/4/5
高压开关厂 ,35,38,91,,,,,1,2011/4/4
高压开关厂 ,33,22,59,,,,,1,2011/4/3
高压开关厂 ,19,27,73,,,,,1,2011/4/2
高压开关厂 ,49,44,90,,,,,1,2011/4/1
高压开关厂 ,48,50,99,,,,,1,2011/3/31
高压开关厂 ,62,54,115,,,,,2,2011/3/30
高压开关厂 ,51,40,95,,,,,1,2011/3/29
高压开关厂 ,59,41,97,,,,,1,2011/3/28
高压开关厂 ,47,26,95,,,,,1,2011/3/27
高压开关厂 ,43,24,95,,,,,1,2011/3/26
高压开关厂 ,40,37,99,,,,,1,2011/3/25
高压开关厂 ,33,35,94,,,,,1,2011/3/24
高压开关厂 ,28,35,98,,,,,1,2011/3/23
高压开关厂 ,12,22,60,,,,,1,2011/3/22
高压开关厂 ,27,29,57,,,,,1,2011/3/21
高压开关厂 ,34,27,96,,,,,1,2011/3/20
高压开关厂 ,33,31,134,,,,,2,2011/3/19
高压开关厂 ,65,47,157,,,,,3,2011/3/18
高压开关厂 ,35,44,82,,,,,1,2011/3/17
高压开关厂 ,46,35,89,,,,,1,2011/3/16
高压开关厂 ,32,24,74,,,,,1,2011/3/15
高压开关厂 ,41,24,163,,,,,3,2011/3/14
高压开关厂 ,56,44,95,,,,,1,2011/3/13
高压开关厂 ,69,45,95,,,,,1,2011/3/12
高压开关厂 ,51,40,96,,,,,1,2011/3/11
高压开关厂 ,52,37,77,,,,,1,2011/3/10
高压开关厂 ,63,37,83,,,,,1,2011/3/9
高压开关厂 ,63,35,87,,,,,1,2011/3/8
高压开关厂 ,62,35,93,,,,,1,2011/3/7
高压开关厂 ,80,40,116,,,,,2,2011/3/6
高压开关厂 ,66,38,89,,,,,1,2011/3/5
高压开关厂 ,61,25,56,,,,,1,2011/3/4
高压开关厂 ,61,34,81,,,,,1,2011/3/3
高压开关厂 ,47,34,68,,,,,1,2011/3/2
高压开关厂 ,45,24,51,,,,,1,2011/3/1
高压开关厂 ,66,36,77,,,,,1,2011/2/28
高压开关厂 ,57,34,92,,,,,1,2011/2/27
高压开关厂 ,62,39,113,,,,,2,2011/2/26
高压开关厂 ,102,90,175,,,,,3,2011/2/25
高压开关厂 ,78,72,154,,,,,3,2011/2/24
高压开关厂 ,86,73,125,,,,,2,2011/2/23
高压开关厂 ,80,47,104,,,,,2,2011/2/22
高压开关厂 ,97,70,150,,,,,2,2011/2/21
高压开关厂 ,94,45,152,,,,,3,2011/2/20
高压开关厂 ,61,40,122,,,,,2,2011/2/19
高压开关厂 ,71,40,108,,,,,2,2011/2/18
高压开关厂 ,80,43,125,,,,,2,2011/2/17
高压开关厂 ,72,37,84,,,,,1,2011/2/16
高压开关厂 ,64,31,75,,,,,1,2011/2/15
高压开关厂 ,52,24,35,,,,,1,2011/2/14
高压开关厂 ,81,36,82,,,,,1,2011/2/13
高压开关厂 ,72,39,73,,,,,1,2011/2/12
高压开关厂 ,66,38,94,,,,,1,2011/2/11
高压开关厂 ,69,33,69,,,,,1,2011/2/10
高压开关厂 ,88,47,118,,,,,2,2011/2/9
高压开关厂 ,65,52,94,,,,,1,2011/2/8
高压开关厂 ,74,45,95,,,,,1,2011/2/7
高压开关厂 ,101,68,105,,,,,2,2011/2/6
高压开关厂 ,75,46,88,,,,,1,2011/2/5
高压开关厂 ,79,49,137,,,,,2,2011/2/4
高压开关厂 ,105,69,205,,,,,4,2011/2/3
高压开关厂 ,92,63,117,,,,,2,2011/2/2
高压开关厂 ,95,55,108,,,,,2,2011/2/1
高压开关厂 ,73,44,84,,,,,1,2011/1/31
高压开关厂 ,62,35,71,,,,,1,2011/1/30
高压开关厂 ,63,24,59,,,,,1,2011/1/29
高压开关厂 ,86,36,96,,,,,1,2011/1/28
高压开关厂 ,106,44,117,,,,,2,2011/1/27
高压开关厂 ,95,39,108,,,,,2,2011/1/26
高压开关厂 ,101,47,102,,,,,2,2011/1/25
高压开关厂 ,63,32,83,,,,,1,2011/1/24
高压开关厂 ,86,62,118,,,,,2,2011/1/23
高压开关厂 ,103,94,171,,,,,3,2011/1/22
高压开关厂 ,73,70,144,,,,,2,2011/1/21
高压开关厂 ,90,14,140,,,,,2,2011/1/20
高压开关厂 ,77,28,93,,,,,1,2011/1/19
高压开关厂 ,68,27,93,,,,,1,2011/1/18
高压开关厂 ,69,35,70,,,,,1,2011/1/17
高压开关厂 ,74,35,96,,,,,1,2011/1/16
高压开关厂 ,84,42,116,,,,,2,2011/1/15
高压开关厂 ,99,44,161,,,,,3,2011/1/14
高压开关厂 ,104,47,118,,,,,2,2011/1/13
高压开关厂 ,85,27,80,,,,,1,2011/1/12
高压开关厂 ,74,37,80,,,,,1,2011/1/11
高压开关厂 ,60,23,81,,,,,1,2011/1/10
高压开关厂 ,74,25,100,,,,,1,2011/1/9
高压开关厂 ,76,21,84,,,,,1,2011/1/9
高压开关厂 ,72,19,78,,,,,1,2011/1/7
高压开关厂 ,63,24,65,,,,,1,2011/1/6
高压开关厂 ,63,27,119,,,,,2,2011/1/5
高压开关厂 ,76,19,86,,,,,1,2011/1/4
高压开关厂 ,47,16,62,,,,,1,2011/1/3
高压开关厂 ,35,15,79,,,,,1,2011/1/2
高压开关厂 ,64,10,66,,,,,1,2011/1/1
高压开关厂 ,62,17,65,,,,,1,2010/12/31
高压开关厂 ,60,21,69,,,,,1,2010/12/30
高压开关厂 ,73,40,97,,,,,1,2010/12/29
高压开关厂 ,67,39,81,,,,,1,2010/12/28
高压开关厂 ,72,43,112,,,,,2,2010/12/27
高压开关厂 ,62,29,97,,,,,1,2010/12/26
高压开关厂 ,75,31,70,,,,,1,2010/12/25
高压开关厂 ,73,40,86,,,,,1,2010/12/24
高压开关厂 ,91,79,146,,,,,2,2010/12/23
高压开关厂 ,76,74,110,,,,,2,2010/12/22
高压开关厂 ,83,52,96,,,,,1,2010/12/21
高压开关厂 ,89,68,115,,,,,2,2010/12/20
高压开关厂 ,76,55,96,,,,,1,2010/12/19
高压开关厂 ,94,46,120,,,,,2,2010/12/18
高压开关厂 ,78,32,94,,,,,1,2010/12/17
高压开关厂 ,55,14,62,,,,,1,2010/12/16
高压开关厂 ,59,22,59,,,,,1,2010/12/15
高压开关厂 ,69,32,88,,,,,1,2010/12/14
高压开关厂 ,101,54,153,,,,,3,2010/12/13
高压开关厂 ,59,21,97,,,,,1,2010/12/12
高压开关厂 ,65,42,92,,,,,1,2010/12/11
高压开关厂 ,88,57,127,,,,,2,2010/12/10
高压开关厂 ,91,38,113,,,,,2,2010/12/9
高压开关厂 ,65,42,74,,,,,1,2010/12/8
高压开关厂 ,81,32,92,,,,,1,2010/12/7
高压开关厂 ,64,27,100,,,,,1,2010/12/6
高压开关厂 ,102,74,137,,,,,2,2010/12/5
高压开关厂 ,107,70,136,,,,,2,2010/12/4
高压开关厂 ,73,42,97,,,,,1,2010/12/3
高压开关厂 ,95,50,98,,,,,1,2010/12/2
高压开关厂 ,89,44,93,,,,,1,2010/12/1
高压开关厂 ,73,30,77,,,,,1,2010/11/30
高压开关厂 ,81,38,92,,,,,1,2010/11/29
高压开关厂 ,82,43,97,,,,,1,2010/11/28
高压开关厂 ,95,52,97,,,,,1,2010/11/27
高压开关厂 ,105,74,132,,,,,2,2010/11/26
高压开关厂 ,103,87,112,,,,,2,2010/11/25
高压开关厂 ,106,104,122,,,,,2,2010/11/24
高压开关厂 ,94,33,97,,,,,1,2010/11/23
高压开关厂 ,80,44,74,,,,,1,2010/11/22
高压开关厂 ,95,34,98,,,,,1,2010/11/21
高压开关厂 ,96,27,137,,,,,2,2010/11/20
高压开关厂 ,74,20,85,,,,,1,2010/11/19
高压开关厂 ,98,99,140,,,,,2,2010/11/18
高压开关厂 ,91,34,118,,,,,2,2010/11/17
高压开关厂 ,59,25,85,,,,,1,2010/11/16
高压开关厂 ,65,14,64,,,,,1,2010/11/15
高压开关厂 ,55,19,66,,,,,1,2010/11/14
高压开关厂 ,69,27,90,,,,,1,2010/11/13
高压开关厂 ,57,38,126,,,,,2,2010/11/12
高压开关厂 ,60,22,93,,,,,1,2010/11/11
高压开关厂 ,67,27,99,,,,,1,2010/11/10
高压开关厂 ,51,27,94,,,,,1,2010/11/10
高压开关厂 ,60,20,100,,,,,1,2010/11/8
高压开关厂 ,71,29,88,,,,,1,2010/11/7
高压开关厂 ,51,38,126,,,,,2,2010/11/6
高压开关厂 ,59,53,94,,,,,1,2010/11/5
高压开关厂 ,52,30,86,,,,,1,2010/11/4
高压开关厂 ,53,28,67,,,,,1,2010/11/3
高压开关厂 ,42,31,78,,,,,1,2010/11/2
高压开关厂 ,58,62,125,,,,,2,2010/11/1
高压开关厂 ,41,89,140,,,,,2,2010/10/31
高压开关厂 ,42,78,114,,,,,2,2010/10/30
高压开关厂 ,49,40,96,,,,,1,2010/10/29
高压开关厂 ,46,15,98,,,,,1,2010/10/28
高压开关厂 ,31,18,79,,,,,1,2010/10/27
高压开关厂 ,26,7,53,,,,,1,2010/10/26
高压开关厂 ,32,21,56,,,,,1,2010/10/25
高压开关厂 ,50,57,145,,,,,2,2010/10/24
高压开关厂 ,34,41,110,,,,,2,2010/10/23
高压开关厂 ,51,50,107,,,,,2,2010/10/22
高压开关厂 ,48,63,130,,,,,2,2010/10/21
高压开关厂 ,39,58,140,,,,,2,2010/10/20
高压开关厂 ,21,65,177,,,,,3,2010/10/19
高压开关厂 ,53,93,123,,,,,2,2010/10/18
高压开关厂 ,57,73,142,,,,,2,2010/10/17
高压开关厂 ,48,82,124,,,,,2,2010/10/16
高压开关厂 ,48,44,100,,,,,1,2010/10/15
高压开关厂 ,60,39,97,,,,,1,2010/10/14
高压开关厂 ,40,33,97,,,,,1,2010/10/13
高压开关厂 ,29,40,88,,,,,1,2010/10/12
高压开关厂 ,36,30,54,,,,,1,2010/10/11
高压开关厂 ,35,48,98,,,,,1,2010/10/10
高压开关厂 ,43,47,148,,,,,2,2010/10/9
高压开关厂 ,47,39,94,,,,,1,2010/10/8
高压开关厂 ,38,50,88,,,,,1,2010/10/7
高压开关厂 ,38,27,86,,,,,1,2010/10/6
高压开关厂 ,44,26,93,,,,,1,2010/10/5
高压开关厂 ,35,44,88,,,,,1,2010/10/4
高压开关厂 ,37,31,98,,,,,1,2010/10/3
高压开关厂 ,31,25,96,,,,,1,2010/10/2
高压开关厂 ,38,30,100,,,,,1,2010/10/1
高压开关厂 ,42,32,97,,,,,1,2010/9/30
高压开关厂 ,36,27,117,,,,,2,2010/9/29
高压开关厂 ,49,48,118,,,,,2,2010/9/28
高压开关厂 ,45,26,94,,,,,1,2010/9/27
高压开关厂 ,40,33,88,,,,,1,2010/9/26
高压开关厂 ,12,15,75,,,,,1,2010/9/25
高压开关厂 ,44,39,83,,,,,1,2010/9/24
高压开关厂 ,27,29,54,,,,,1,2010/9/23
高压开关厂 ,16,20,51,,,,,1,2010/9/22
高压开关厂 ,45,32,100,,,,,1,2010/9/21
高压开关厂 ,32,29,93,,,,,1,2010/9/20
高压开关厂 ,27,32,95,,,,,1,2010/9/19
高压开关厂 ,23,28,92,,,,,1,2010/9/18
高压开关厂 ,14,27,88,,,,,1,2010/9/17
高压开关厂 ,25,29,99,,,,,1,2010/9/16
高压开关厂 ,13,26,94,,,,,1,2010/9/15
高压开关厂 ,16,25,85,,,,,1,2010/9/14
高压开关厂 ,15,39,94,,,,,1,2010/9/13
高压开关厂 ,32,32,96,,,,,1,2010/9/12
高压开关厂 ,40,27,92,,,,,1,2010/9/11
高压开关厂 ,22,27,64,,,,,1,2010/9/10
高压开关厂 ,35,24,98,,,,,1,2010/9/9
高压开关厂 ,32,26,92,,,,,1,2010/9/8
高压开关厂 ,14,20,84,,,,,1,2010/9/7
高压开关厂 ,21,24,100,,,,,1,2010/9/6
高压开关厂 ,30,28,97,,,,,1,2010/9/5
高压开关厂 ,24,22,87,,,,,1,2010/9/4
高压开关厂 ,30,30,96,,,,,1,2010/9/3
高压开关厂 ,33,32,96,,,,,1,2010/9/2
高压开关厂 ,40,30,78,,,,,1,2010/9/1
高压开关厂 ,35,24,83,,,,,1,2010/8/31
高压开关厂 ,30,31,98,,,,,1,2010/8/30
高压开关厂 ,29,22,94,,,,,1,2010/8/29
高压开关厂 ,35,23,93,,,,,1,2010/8/28
高压开关厂 ,25,27,94,,,,,1,2010/8/27
高压开关厂 ,34,25,88,,,,,1,2010/8/26
高压开关厂 ,23,31,84,,,,,1,2010/8/25
高压开关厂 ,5,15,39,,,,,0,2010/8/24
高压开关厂 ,24,22,69,,,,,1,2010/8/23
高压开关厂 ,16,22,49,,,,,0,2010/8/22
高压开关厂 ,17,19,67,,,,,1,2010/8/21
高压开关厂 ,9,17,43,,,,,0,2010/8/20
高压开关厂 ,32,22,96,,,,,1,2010/8/19
高压开关厂 ,25,30,99,,,,,1,2010/8/18
高压开关厂 ,26,24,99,,,,,1,2010/8/17
高压开关厂 ,34,22,92,,,,,1,2010/8/16
高压开关厂 ,21,20,76,,,,,1,2010/8/15
高压开关厂 ,12,14,52,,,,,1,2010/8/14
高压开关厂 ,7,17,68,,,,,1,2010/8/13
高压开关厂 ,6,12,92,,,,,1,2010/8/12
高压开关厂 ,12,15,98,,,,,1,2010/8/11
高压开关厂 ,19,25,74,,,,,1,2010/8/10
高压开关厂 ,22,19,96,,,,,1,2010/8/9
高压开关厂 ,19,22,82,,,,,1,2010/8/8
高压开关厂 ,17,21,99,,,,,1,2010/8/7
高压开关厂 ,15,27,83,,,,,1,2010/8/6
高压开关厂 ,16,23,68,,,,,1,2010/8/5
高压开关厂 ,17,29,76,,,,,1,2010/8/4
高压开关厂 ,10,23,96,,,,,1,2010/8/3
高压开关厂 ,12,16,57,,,,,1,2010/8/2
高压开关厂 ,23,22,99,,,,,1,2010/8/1
高压开关厂 ,22,24,98,,,,,1,2010/7/31
高压开关厂 ,21,30,96,,,,,1,2010/7/30
高压开关厂 ,23,29,97,,,,,1,2010/7/29
高压开关厂 ,15,20,93,,,,,1,2010/7/28
高压开关厂 ,14,26,89,,,,,1,2010/7/27
高压开关厂 ,13,15,75,,,,,1,2010/7/26
高压开关厂 ,7,10,61,,,,,1,2010/7/25
高压开关厂 ,11,14,78,,,,,1,2010/7/24
高压开关厂 ,16,27,94,,,,,1,2010/7/23
高压开关厂 ,14,17,68,,,,,1,2010/7/22
高压开关厂 ,24,31,88,,,,,1,2010/7/21
高压开关厂 ,17,37,88,,,,,1,2010/7/20
高压开关厂 ,9,21,73,,,,,1,2010/7/19
高压开关厂 ,11,19,63,,,,,1,2010/7/18
高压开关厂 ,13,23,71,,,,,1,2010/7/17
高压开关厂 ,5,22,95,,,,,1,2010/7/16
高压开关厂 ,6,9,90,,,,,1,2010/7/15
高压开关厂 ,17,15,88,,,,,1,2010/7/14
高压开关厂 ,19,9,93,,,,,1,2010/7/13
高压开关厂 ,22,24,96,,,,,1,2010/7/13
高压开关厂 ,39,32,78,,,,,1,2010/7/11
高压开关厂 ,15,14,43,,,,,0,2010/7/10
高压开关厂 ,14,15,94,,,,,1,2010/7/9
高压开关厂 ,32,21,100,,,,,1,2010/7/8
高压开关厂 ,29,19,87,,,,,1,2010/7/7
高压开关厂 ,44,32,99,,,,,1,2010/7/6
高压开关厂 ,28,27,76,,,,,1,2010/7/5
高压开关厂 ,39,29,71,,,,,1,2010/7/4
高压开关厂 ,15,20,73,,,,,1,2010/7/3
高压开关厂 ,39,29,74,,,,,1,2010/7/2
高压开关厂 ,25,25,55,,,,,1,2010/7/1
高压开关厂 ,25,25,64,,,,,1,2010/6/30
高压开关厂 ,32,22,81,,,,,1,2010/6/29
高压开关厂 ,45,25,94,,,,,1,2010/6/28
高压开关厂 ,26,24,79,,,,,1,2010/6/27
高压开关厂 ,27,24,98,,,,,1,2010/6/26
高压开关厂 ,22,21,96,,,,,1,2010/6/25
高压开关厂 ,22,15,94,,,,,1,2010/6/24
高压开关厂 ,34,24,94,,,,,1,2010/6/23
高压开关厂 ,40,14,80,,,,,1,2010/6/22
高压开关厂 ,27,26,65,,,,,1,2010/6/21
高压开关厂 ,43,34,69,,,,,1,2010/6/20
高压开关厂 ,44,34,108,,,,,2,2010/6/19
高压开关厂 ,49,32,98,,,,,1,2010/6/18
高压开关厂 ,47,36,99,,,,,1,2010/6/17
高压开关厂 ,24,36,66,,,,,1,2010/6/16
高压开关厂 ,38,34,89,,,,,1,2010/6/15
高压开关厂 ,37,31,83,,,,,1,2010/6/14
高压开关厂 ,39,25,89,,,,,1,2010/6/13
高压开关厂 ,34,21,84,,,,,1,2010/6/12
高压开关厂 ,22,33,97,,,,,1,2010/6/11
高压开关厂 ,21,26,86,,,,,1,2010/6/10
高压开关厂 ,9,15,69,,,,,1,2010/6/9
高压开关厂 ,15,20,93,,,,,1,2010/6/8
高压开关厂 ,16,20,77,,,,,1,2010/6/7
高压开关厂 ,14,22,80,,,,,1,2010/6/6
高压开关厂 ,22,37,76,,,,,1,2010/6/5
高压开关厂 ,21,32,67,,,,,1,2010/6/4
高压开关厂 ,39,31,82,,,,,1,2010/6/3
高压开关厂 ,21,22,66,,,,,1,2010/6/2
高压开关厂 ,27,20,71,,,,,1,2010/6/1
高压开关厂 ,35,27,95,,,,,1,2010/5/31
高压开关厂 ,36,36,96,,,,,1,2010/5/30
高压开关厂 ,39,32,99,,,,,1,2010/5/29
高压开关厂 ,25,22,69,,,,,1,2010/5/28
高压开关厂 ,21,21,56,,,,,1,2010/5/27
高压开关厂 ,13,24,64,,,,,1,2010/5/26
高压开关厂 ,33,29,94,,,,,1,2010/5/25
高压开关厂 ,36,34,103,,,,,2,2010/5/24
高压开关厂 ,37,29,72,,,,,1,2010/5/23
高压开关厂 ,24,34,51,,,,,1,2010/5/22
高压开关厂 ,30,28,94,,,,,1,2010/5/21
高压开关厂 ,31,29,95,,,,,1,2010/5/20
高压开关厂 ,44,25,80,,,,,1,2010/5/19
高压开关厂 ,25,27,51,,,,,1,2010/5/18
高压开关厂 ,37,37,96,,,,,1,2010/5/17
高压开关厂 ,36,30,97,,,,,1,2010/5/16
高压开关厂 ,23,30,103,,,,,2,2010/5/15
高压开关厂 ,20,29,70,,,,,1,2010/5/14
高压开关厂 ,24,20,70,,,,,1,2010/5/13
高压开关厂 ,28,22,96,,,,,1,2010/5/12
高压开关厂 ,27,41,104,,,,,2,2010/5/11
高压开关厂 ,35,34,119,,,,,2,2010/5/10
高压开关厂 ,35,30,93,,,,,1,2010/5/9
高压开关厂 ,36,31,86,,,,,1,2010/5/8
高压开关厂 ,37,35,67,,,,,1,2010/5/7
高压开关厂 ,30,25,59,,,,,1,2010/5/6
高压开关厂 ,38,29,103,,,,,2,2010/5/5
高压开关厂 ,40,27,105,,,,,2,2010/5/4
高压开关厂 ,55,40,106,,,,,2,2010/5/3
高压开关厂 ,44,31,97,,,,,1,2010/5/2
高压开关厂 ,31,22,98,,,,,1,2010/5/1
高压开关厂 ,31,27,124,,,,,2,2010/4/30
高压开关厂 ,26,26,113,,,,,2,2010/4/29
高压开关厂 ,33,27,128,,,,,2,2010/4/28
高压开关厂 ,28,27,163,,,,,3,2010/4/27
高压开关厂 ,23,30,403,,,,,6,2010/4/26
高压开关厂 ,34,53,116,,,,,2,2010/4/25
高压开关厂 ,41,29,77,,,,,1,2010/4/24
高压开关厂 ,42,30,82,,,,,1,2010/4/23
高压开关厂 ,37,25,48,,,,,0,2010/4/22
高压开关厂 ,36,26,64,,,,,1,2010/4/21
高压开关厂 ,45,30,67,,,,,1,2010/4/20
高压开关厂 ,41,20,88,,,,,1,2010/4/19
高压开关厂 ,46,29,72,,,,,1,2010/4/18
高压开关厂 ,39,37,67,,,,,1,2010/4/17
高压开关厂 ,39,31,57,,,,,1,2010/4/16
高压开关厂 ,25,26,57,,,,,1,2010/4/15
高压开关厂 ,35,49,57,,,,,1,2010/4/14
高压开关厂 ,26,29,57,,,,,1,2010/4/13
